train_period,val_period,ticker,date,exit_date,exdate,strike,r_long,r_hat,delta_long,delta_short,signal,signal_num,entry_premium,exit_premium,entry_date,trade_profit,trade_cost,trade_return
2023-01 -> 2023-07,2023-08,RIVN,2023-08-11,2023-08-22,2023-09-15,22.5,-0.0071736011477762,-0.048006784452423144,0.35319353576608525,0.012179087440209835,short,-1,3.4850000000000003,3.46,2023-08-11,0.025000000000000355,3.4850000000000003,0.007173601147776285
2023-01 -> 2023-07,2023-08,MSFT,2023-08-11,2023-08-22,2023-09-15,320.0,-0.1206675224646983,-0.12609984264844581,0.35319353576608525,0.012179087440209835,short,-1,19.475,17.125,2023-08-11,2.3500000000000014,19.475,0.12066752246469839
2023-01 -> 2023-07,2023-08,NFLX,2023-08-11,2023-08-22,2023-09-15,420.0,-0.1523031203566122,-0.051597022573716955,0.35319353576608525,0.012179087440209835,short,-1,33.650000000000006,28.525000000000002,2023-08-11,5.1250000000000036,33.650000000000006,0.15230312035661225
2023-01 -> 2023-07,2023-08,META,2023-08-11,2023-08-22,2023-09-15,300.0,-0.1046277665995975,-0.19638894834125822,0.35319353576608525,0.012179087440209835,short,-1,24.85,22.25,2023-08-11,2.6000000000000014,24.85,0.10462776659959763
2023-01 -> 2023-07,2023-08,NVDA,2023-08-11,2023-08-22,2023-09-15,41.0,0.2173557101923862,-0.12900367320671477,0.35319353576608525,0.012179087440209835,short,-1,61.075,74.35,2023-08-11,-13.274999999999991,61.075,-0.21735571019238625
2023-01 -> 2023-07,2023-08,TSLA,2023-08-11,2023-08-22,2023-09-15,241.67,-0.0878378378378377,-0.08315562814873051,0.35319353576608525,0.012179087440209835,short,-1,8.633333333333333,7.875,2023-08-11,0.7583333333333329,8.633333333333333,0.08783783783783779
2023-01 -> 2023-07,2023-08,META,2023-08-11,2023-08-22,2023-09-08,300.0,-0.1199095022624435,-0.06192968626691889,0.35319353576608525,0.012179087440209835,short,-1,22.1,19.45,2023-08-11,2.650000000000002,22.1,0.11990950226244353
2023-01 -> 2023-07,2023-08,TSLA,2023-08-11,2023-08-22,2023-09-08,245.0,-0.0607734806629834,-0.0705842989464406,0.35319353576608525,0.012179087440209835,short,-1,22.625,21.25,2023-08-11,1.375,22.625,0.06077348066298342
2023-01 -> 2023-07,2023-08,NIO,2023-08-11,2023-08-22,2023-09-08,13.0,0.2625298329355605,-0.11376191226714767,0.35319353576608525,0.012179087440209835,short,-1,2.095,2.6449999999999996,2023-08-11,-0.5499999999999994,2.095,-0.26252983293556054
2023-01 -> 2023-07,2023-08,MARA,2023-08-11,2023-08-22,2023-09-08,15.0,0.4581196581196581,-0.10599836669006373,0.35319353576608525,0.012179087440209835,short,-1,2.9250000000000003,4.265000000000001,2023-08-11,-1.3400000000000003,2.9250000000000003,-0.45811965811965816
2023-01 -> 2023-07,2023-08,BABA,2023-08-11,2023-08-22,2023-09-15,95.0,-0.0438144329896906,-0.08143019358968095,0.35319353576608525,0.012179087440209835,short,-1,9.7,9.275,2023-08-11,0.42499999999999893,9.7,0.043814432989690615
2023-01 -> 2023-07,2023-08,AMD,2023-08-11,2023-08-22,2023-09-15,110.0,-0.0782608695652174,-0.18233853223601365,0.35319353576608525,0.012179087440209835,short,-1,11.5,10.6,2023-08-11,0.9000000000000004,11.5,0.07826086956521743
2023-01 -> 2023-07,2023-08,AAPL,2023-08-11,2023-08-22,2023-09-15,180.0,-0.1498591549295774,-0.0463802051570037,0.35319353576608525,0.012179087440209835,short,-1,8.875,7.545,2023-08-11,1.33,8.875,0.14985915492957746
2023-01 -> 2023-07,2023-08,AAPL,2023-08-11,2023-08-22,2023-09-08,180.0,-0.2135922330097086,-0.020208303141256226,0.35319353576608525,0.012179087440209835,short,-1,7.725,6.075,2023-08-11,1.6499999999999995,7.725,0.21359223300970867
2023-01 -> 2023-07,2023-08,INTC,2023-08-11,2023-08-22,2023-09-08,35.0,0.0626262626262625,-0.0675416463303236,0.35319353576608525,0.012179087440209835,short,-1,2.475,2.63,2023-08-11,-0.1549999999999998,2.475,-0.06262626262626254
2023-01 -> 2023-07,2023-08,META,2023-08-14,2023-08-23,2023-09-15,305.0,-0.1047120418848167,-0.01842122678178581,0.35319353576608525,0.012179087440209835,short,-1,23.875,21.375,2023-08-14,2.5,23.875,0.10471204188481675
2023-01 -> 2023-07,2023-08,MARA,2023-08-14,2023-08-23,2023-09-15,15.0,0.1730474732006125,-0.014869840417741113,0.35319353576608525,0.012179087440209835,short,-1,3.265,3.83,2023-08-14,-0.565,3.265,-0.17304747320061253
2023-01 -> 2023-07,2023-08,RIVN,2023-08-14,2023-08-23,2023-09-15,22.5,-0.0531757754800591,-0.01654981294230786,0.35319353576608525,0.012179087440209835,short,-1,3.385,3.205,2023-08-14,0.17999999999999972,3.385,0.053175775480059
2023-01 -> 2023-07,2023-08,NIO,2023-08-14,2023-08-23,2023-09-15,13.0,0.1844444444444444,-0.07970217457799293,0.35319353576608525,0.012179087440209835,short,-1,2.25,2.665,2023-08-14,-0.41500000000000004,2.25,-0.18444444444444447
2023-01 -> 2023-07,2023-08,PLTR,2023-08-14,2023-08-23,2023-09-15,16.0,-0.1044083526682133,-0.04665724090268601,0.35319353576608525,0.012179087440209835,short,-1,2.155,1.9300000000000002,2023-08-14,0.22499999999999964,2.155,0.1044083526682133
2023-01 -> 2023-07,2023-08,AVGO,2023-08-14,2023-08-23,2023-09-15,85.0,0.065934065934066,-0.09707871330153404,0.35319353576608525,0.012179087440209835,short,-1,77.35,82.45,2023-08-14,-5.1000000000000085,77.35,-0.06593406593406605
2023-01 -> 2023-07,2023-08,GOOGL,2023-08-14,2023-08-23,2023-09-15,132.5,-0.0796178343949043,0.5109228139334999,0.35319353576608525,0.012179087440209835,long,1,0.3924999999999999,0.36125,2023-08-14,-0.03124999999999989,0.3924999999999999,-0.07961783439490419
2023-01 -> 2023-07,2023-08,NFLX,2023-08-14,2023-08-23,2023-09-15,430.0,-0.1220839813374804,-0.07843143357609748,0.35319353576608525,0.012179087440209835,short,-1,32.15,28.225,2023-08-14,3.924999999999997,32.15,0.12208398133748048
2023-01 -> 2023-07,2023-08,COIN,2023-08-14,2023-08-23,2023-09-15,80.0,-0.2170818505338078,-0.018214035550089325,0.35319353576608525,0.012179087440209835,short,-1,14.05,11.0,2023-08-14,3.0500000000000007,14.05,0.21708185053380788
2023-01 -> 2023-07,2023-08,TSLA,2023-08-14,2023-08-23,2023-09-15,240.0,-0.1027749229188077,-0.15753944099643716,0.35319353576608525,0.012179087440209835,short,-1,8.108333333333333,7.2749999999999995,2023-08-14,0.833333333333333,8.108333333333333,0.10277492291880778
2023-01 -> 2023-07,2023-08,F,2023-08-14,2023-08-23,2023-09-15,12.35,-0.0558659217877095,-0.03783260543992651,0.35319353576608525,0.012179087440209835,short,-1,0.895,0.845,2023-08-14,0.050000000000000044,0.895,0.05586592178770954
2023-01 -> 2023-07,2023-08,TSLA,2023-08-15,2023-08-24,2023-09-15,233.33,-0.1428571428571428,-0.055252927709999476,0.35319353576608525,0.012179087440209835,short,-1,8.05,6.9,2023-08-15,1.1500000000000004,8.05,0.14285714285714288
2023-01 -> 2023-07,2023-08,NVDA,2023-08-15,2023-08-24,2023-09-15,44.0,-0.2558226897069872,-0.11438137462241717,0.35319353576608525,0.012179087440209835,short,-1,66.55,49.525,2023-08-15,17.025,66.55,0.25582268970698724
2023-01 -> 2023-07,2023-08,AVGO,2023-08-15,2023-08-24,2023-09-15,84.0,0.0077170418006431,-0.15320062291035338,0.35319353576608525,0.012179087440209835,short,-1,77.75,78.35000000000001,2023-08-15,-0.6000000000000085,77.75,-0.007717041800643197
2023-01 -> 2023-07,2023-08,NIO,2023-08-15,2023-08-24,2023-09-15,12.0,0.0122249388753057,-0.15914714308807648,0.35319353576608525,0.012179087440209835,short,-1,2.045,2.0700000000000003,2023-08-15,-0.025000000000000355,2.045,-0.012224938875305798
2023-01 -> 2023-07,2023-08,MARA,2023-08-15,2023-08-24,2023-09-15,14.0,0.2818336162988114,-0.060887817050444965,0.35319353576608525,0.012179087440209835,short,-1,2.945,3.7749999999999995,2023-08-15,-0.8299999999999996,2.945,-0.28183361629881143
2023-01 -> 2023-07,2023-08,META,2023-08-15,2023-08-24,2023-09-15,300.0,-0.0850840336134453,-0.09172568806203843,0.35319353576608525,0.012179087440209835,short,-1,23.8,21.775000000000002,2023-08-15,2.0249999999999986,23.8,0.08508403361344531
2023-01 -> 2023-07,2023-08,INTC,2023-08-15,2023-08-24,2023-09-15,35.0,0.0830258302583026,-0.08036570655435031,0.35319353576608525,0.012179087440209835,short,-1,2.71,2.935,2023-08-15,-0.2250000000000001,2.71,-0.08302583025830261
2023-01 -> 2023-07,2023-08,F,2023-08-15,2023-08-24,2023-09-15,12.0,-0.1413043478260868,-0.077840663116074,0.35319353576608525,0.012179087440209835,short,-1,0.92,0.79,2023-08-15,0.13,0.92,0.14130434782608695
2023-01 -> 2023-07,2023-08,GOOGL,2023-08-15,2023-08-24,2023-09-15,130.0,-0.1370716510903426,0.43941778116307506,0.35319353576608525,0.012179087440209835,long,1,0.40125,0.34625,2023-08-15,-0.05499999999999999,0.40125,-0.13707165109034267
2023-01 -> 2023-07,2023-08,NVDA,2023-08-16,2023-08-25,2023-09-15,43.5,-0.3477932855526218,-0.20770446148127633,0.35319353576608525,0.012179087440209835,short,-1,66.275,43.224999999999994,2023-08-16,23.05000000000001,66.275,0.3477932855526218
2023-01 -> 2023-07,2023-08,F,2023-08-16,2023-08-25,2023-09-15,12.0,-0.2021857923497268,-0.0705761670061781,0.35319353576608525,0.012179087440209835,short,-1,0.915,0.73,2023-08-16,0.18500000000000005,0.915,0.20218579234972683
2023-01 -> 2023-07,2023-08,NIO,2023-08-16,2023-08-25,2023-09-15,11.0,-0.2116402116402115,-0.014059540390058741,0.35319353576608525,0.012179087440209835,short,-1,1.8899999999999997,1.49,2023-08-16,0.3999999999999997,1.8899999999999997,0.21164021164021152
2023-01 -> 2023-07,2023-08,META,2023-08-17,2023-08-28,2023-09-15,285.0,-0.2149122807017544,-0.08311095480862402,0.35319353576608525,0.012179087440209835,short,-1,22.8,17.9,2023-08-17,4.900000000000002,22.8,0.21491228070175447
2023-01 -> 2023-07,2023-08,AAPL,2023-08-17,2023-08-28,2023-09-15,175.0,-0.0328445747800587,-0.11572547577718878,0.35319353576608525,0.012179087440209835,short,-1,8.525,8.245,2023-08-17,0.28000000000000114,8.525,0.03284457478005878
2023-01 -> 2023-07,2023-08,NVDA,2023-08-17,2023-08-28,2023-09-15,43.5,-0.2958830319353597,-0.22759976597018905,0.35319353576608525,0.012179087440209835,short,-1,64.975,45.75,2023-08-17,19.224999999999994,64.975,0.2958830319353597
2023-01 -> 2023-07,2023-08,TSLA,2023-08-17,2023-08-28,2023-09-15,220.0,0.1249169435215946,-0.13558167943219437,0.35319353576608525,0.012179087440209835,short,-1,7.525,8.465,2023-08-17,-0.9399999999999995,7.525,-0.12491694352159462
2023-01 -> 2023-07,2023-08,AMD,2023-08-17,2023-08-28,2023-09-15,105.0,-0.2612826603325414,-0.10938326420685968,0.35319353576608525,0.012179087440209835,short,-1,10.525,7.775,2023-08-17,2.75,10.525,0.26128266033254155
2023-01 -> 2023-07,2023-08,NIO,2023-08-17,2023-08-28,2023-09-15,12.0,-0.0902439024390243,-0.10671380708635964,0.35319353576608525,0.012179087440209835,short,-1,2.05,1.865,2023-08-17,0.18499999999999983,2.05,0.09024390243902432
2023-01 -> 2023-07,2023-08,F,2023-08-17,2023-08-28,2023-09-15,12.0,-0.2765957446808512,-0.0785951240671088,0.35319353576608525,0.012179087440209835,short,-1,0.94,0.6799999999999999,2023-08-17,0.26,0.94,0.2765957446808511
2023-01 -> 2023-07,2023-08,GOOGL,2023-08-17,2023-08-28,2023-09-15,130.0,-0.2419753086419753,0.3549599801125668,0.35319353576608525,0.012179087440209835,long,1,0.405,0.307,2023-08-17,-0.09800000000000003,0.405,-0.24197530864197536
2023-01 -> 2023-07,2023-08,META,2023-08-18,2023-08-29,2023-09-15,285.0,-0.097972972972973,-0.11229399771247135,0.35319353576608525,0.012179087440209835,short,-1,22.2,20.025,2023-08-18,2.1750000000000007,22.2,0.09797297297297301
2023-01 -> 2023-07,2023-08,AAPL,2023-08-18,2023-08-29,2023-09-15,175.0,0.2846846846846846,-0.018487754321291426,0.35319353576608525,0.012179087440209835,short,-1,8.325,10.694999999999999,2023-08-18,-2.369999999999999,8.325,-0.2846846846846846
2023-01 -> 2023-07,2023-08,AAPL,2023-08-18,2023-08-29,2023-09-22,175.0,0.2174603174603174,0.37160781003794985,0.35319353576608525,0.012179087440209835,long,1,9.45,11.504999999999999,2023-08-18,2.0549999999999997,9.45,0.21746031746031744
2023-01 -> 2023-07,2023-08,SOFI,2023-08-18,2023-08-29,2023-09-22,8.0,-0.2105263157894736,-0.03661578002634956,0.35319353576608525,0.012179087440209835,short,-1,1.235,0.975,2023-08-18,0.2600000000000001,1.235,0.21052631578947376
2023-01 -> 2023-07,2023-08,NFLX,2023-08-18,2023-08-29,2023-09-15,405.0,0.0883445945945946,-0.0932947203223748,0.35319353576608525,0.012179087440209835,short,-1,29.6,32.215,2023-08-18,-2.615000000000002,29.6,-0.08834459459459466
2023-01 -> 2023-07,2023-08,TSLA,2023-08-18,2023-08-29,2023-09-22,215.0,0.7892323030907277,-0.09335921668884897,0.35319353576608525,0.012179087440209835,short,-1,25.075,44.864999999999995,2023-08-18,-19.789999999999996,25.075,-0.7892323030907277
2023-01 -> 2023-07,2023-08,TSLA,2023-08-18,2023-08-29,2023-09-15,215.0,0.9595050618672668,-0.06609004257331033,0.35319353576608525,0.012179087440209835,short,-1,22.225,43.550000000000004,2023-08-18,-21.325000000000003,22.225,-0.9595050618672667
2023-01 -> 2023-07,2023-08,NVDA,2023-08-18,2023-08-29,2023-09-15,43.5,-0.0715363239380705,-0.20662569388264151,0.35319353576608525,0.012179087440209835,short,-1,62.974999999999994,58.47,2023-08-18,4.5049999999999955,62.974999999999994,0.07153632393807059
2023-01 -> 2023-07,2023-08,NIO,2023-08-18,2023-08-29,2023-09-15,11.0,-0.3297872340425531,-0.15680339396811754,0.35319353576608525,0.012179087440209835,short,-1,1.88,1.26,2023-08-18,0.6199999999999999,1.88,0.32978723404255317
2023-01 -> 2023-07,2023-08,F,2023-08-18,2023-08-29,2023-09-15,12.0,-0.2896174863387978,-0.09796801316554708,0.35319353576608525,0.012179087440209835,short,-1,0.915,0.65,2023-08-18,0.265,0.915,0.2896174863387978
2023-01 -> 2023-07,2023-08,MARA,2023-08-18,2023-08-29,2023-09-15,11.0,0.2124248496993987,-0.14518990389201455,0.35319353576608525,0.012179087440209835,short,-1,2.495,3.025,2023-08-18,-0.5299999999999998,2.495,-0.2124248496993987
2023-01 -> 2023-07,2023-08,BABA,2023-08-18,2023-08-29,2023-09-15,90.0,-0.1802469135802468,-0.08431776278901368,0.35319353576608525,0.012179087440209835,short,-1,8.1,6.640000000000001,2023-08-18,1.459999999999999,8.1,0.1802469135802468
2023-01 -> 2023-07,2023-08,BABA,2023-08-18,2023-08-29,2023-09-22,88.0,-0.0305084745762711,-0.03284493180703915,0.35319353576608525,0.012179087440209835,short,-1,8.85,8.58,2023-08-18,0.2699999999999996,8.85,0.03050847457627114
2023-01 -> 2023-07,2023-08,AMZN,2023-08-18,2023-08-29,2023-09-22,133.0,-0.2434999999999999,-0.01705264328437945,0.35319353576608525,0.012179087440209835,short,-1,10.0,7.565,2023-08-18,2.4349999999999996,10.0,0.24349999999999997
2023-01 -> 2023-07,2023-08,NIO,2023-08-21,2023-08-30,2023-09-22,11.0,-0.2661498708010336,-0.039586079138583474,0.35319353576608525,0.012179087440209835,short,-1,1.935,1.42,2023-08-21,0.5150000000000001,1.935,0.26614987080103364
2023-01 -> 2023-07,2023-08,AMD,2023-08-21,2023-08-30,2023-09-22,108.0,-0.2466960352422908,-0.04516058307336666,0.35319353576608525,0.012179087440209835,short,-1,11.35,8.549999999999999,2023-08-21,2.8000000000000007,11.35,0.2466960352422908
2023-01 -> 2023-07,2023-08,INTC,2023-08-21,2023-08-30,2023-09-22,33.0,-0.0447761194029847,-0.037376555140868,0.35319353576608525,0.012179087440209835,short,-1,2.6799999999999997,2.5600000000000005,2023-08-21,0.11999999999999922,2.6799999999999997,0.04477611940298479
2023-01 -> 2023-07,2023-08,AAPL,2023-08-21,2023-08-30,2023-09-22,175.0,0.6011173184357543,0.38182229961964753,0.35319353576608525,0.012179087440209835,long,1,8.95,14.33,2023-08-21,5.380000000000001,8.95,0.6011173184357543
2023-01 -> 2023-07,2023-08,F,2023-08-21,2023-08-30,2023-09-22,12.0,-0.2631578947368421,-0.019185072695824833,0.35319353576608525,0.012179087440209835,short,-1,0.95,0.7,2023-08-21,0.25,0.95,0.2631578947368421
2023-01 -> 2023-07,2023-08,AMZN,2023-08-21,2023-08-30,2023-09-22,135.0,-0.2553763440860215,-0.07363075757232308,0.35319353576608525,0.012179087440209835,short,-1,9.3,6.925,2023-08-21,2.375000000000001,9.3,0.25537634408602156
2023-01 -> 2023-07,2023-08,INTC,2023-08-22,2023-08-31,2023-09-22,33.0,0.1044776119402984,-0.23349027204614364,0.35319353576608525,0.012179087440209835,short,-1,2.68,2.96,2023-08-22,-0.2799999999999998,2.68,-0.10447761194029843
2023-01 -> 2023-07,2023-08,AMD,2023-08-22,2023-08-31,2023-09-22,106.0,-0.2727272727272728,-0.16004870945605426,0.35319353576608525,0.012179087440209835,short,-1,11.275,8.2,2023-08-22,3.075000000000001,11.275,0.2727272727272728
2023-01 -> 2023-07,2023-08,AAPL,2023-08-22,2023-08-31,2023-09-22,175.0,0.5596774193548387,0.40736780584751286,0.35319353576608525,0.012179087440209835,long,1,9.3,14.505,2023-08-22,5.205,9.3,0.5596774193548387
2023-01 -> 2023-07,2023-08,NVDA,2023-08-22,2023-08-31,2023-09-22,45.5,-0.276738439816449,-0.029404209337269442,0.35319353576608525,0.012179087440209835,short,-1,70.825,51.225,2023-08-22,19.6,70.825,0.276738439816449
2023-01 -> 2023-07,2023-08,SOFI,2023-08-22,2023-08-31,2023-09-22,8.0,-0.0803571428571429,-0.11514967338900928,0.35319353576608525,0.012179087440209835,short,-1,1.12,1.03,2023-08-22,0.09000000000000008,1.12,0.08035714285714292
2023-01 -> 2023-07,2023-08,TSLA,2023-08-22,2023-08-31,2023-09-22,235.0,0.1573896353166985,-0.03463884211195906,0.35319353576608525,0.012179087440209835,short,-1,26.05,30.15,2023-08-22,-4.099999999999998,26.05,-0.15738963531669858
